Provincia,Canton,Parroquia,Femenino,Masculino,Textbox17,Textbox6,Textbox7,Textbox18
"CHIMBORAZO,CHUNCHI,CHUNCHI,233,180,413,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CHUNCHI,COMPUD,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CHUNCHI,GONZOL,23,30,53,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CHUNCHI,LLAGOS,14,22,36,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,CAJABAMBA,120,173,293,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,CAÑI,25,18,43,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,COLUMBE,358,475,833,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,JUAN DE VELASCO (PANGOR),16,13,29,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,SANTIAGO DE QUITO,35,36,71,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,COLTA,SICALPA,148,195,343,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,CUMANDA,CUMANDA,202,222,424,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUAMOTE,CEBADAS,64,55,119,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUAMOTE,GUAMOTE,265,367,632,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUAMOTE,PALMIRA,42,84,126,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,EL ROSARIO,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,GUANANDO,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,ILAPO,12,14,26,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,LA MATRIZ,96,124,220,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,LA PROVIDENCIA,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,SAN ANDRES,145,164,309,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,SAN GERARDO DE PACAICAGUAN,26,23,49,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,SAN ISIDRO DE PATULU,46,24,70,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,SAN JOSE DEL CHAZO,16,11,27,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,SANTA FE DE GALAN,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,GUANO,VALPARAISO,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PALLATANGA,PALLATANGA,149,131,280,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,BILBAO,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,EL ALTAR,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,LA CANDELARIA,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,MATUS,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,PENIPE,74,56,130,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,PUELA,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,PENIPE,SAN ANTONIO DE BAYUSHIG,25,25,50,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,CACHA,24,47,71,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,CALPI,85,149,234,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,CUBIJIES,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,FLORES,29,32,61,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,LICAN,0,0,0,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,LICTO,85,133,218,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,LIZARZABURU,""2,560"",""1,236"",""3,796"",""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,MALDONADO,""1,162"",""2,068"",""3,230"",""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,PUNGALA,30,36,66,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,PUNIN,55,97,152,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,QUIMIAG,46,125,171,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,SAN JUAN,85,94,179,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,SAN LUIS,15,11,26,""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,VELASCO,967,""2,469"",""3,436"",""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,VELOZ,""1,995"",""1,007"",""3,002"",""331,031"",""316,925"",""647,956"""
"CHIMBORAZO,RIOBAMBA,YARUQUIES,0,0,0,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LA MANA,EL CARMEN,36,77,113,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LA MANA,GUASAGANDA,29,17,46,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LA MANA,LA MANA,692,681,""1,373"",""331,031"",""316,925"",""647,956"""
"COTOPAXI,LA MANA,PUCAYACU,41,48,89,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,11 DE NOVIEMBRE (ILLINCHISI),0,0,0,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,ALAQUES (ALAQUEZ),83,133,216,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,BELISARIO QUEVEDO (GUANAILIN),100,136,236,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,ELOY ALFARO  (SAN FELIPE),370,537,907,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,GUAITACAMA (GUAYTACAMA),127,180,307,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,IGNACIO FLORES (PARQUE FLORES),494,""1,188"",""1,682"",""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,JOSEGUANGO BAJO,0,0,0,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,JUAN MONTALVO (SAN SEBASTIAN),53,460,513,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,LA MATRIZ,""3,028"",""1,699"",""4,727"",""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,MULALO,47,41,88,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,POALO,15,15,30,""331,031"",""316,925"",""647,956"""
"COTOPAXI,LATACUNGA,SAN BUENAVENTURA,115,189,304,""331,031"",""316,925"",""647,956"""
